word,condition,budget_m,logit_lens_prob,token_forcing_success_rate,baseline_postgame_success_rate,baseline_logit_lens_prob,delta_token_forcing,delta_logit_lens_prob,rep
blue,random,8,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,3
blue,random,8,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,4
blue,random,8,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,5
blue,random,8,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,6
blue,random,8,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,7
blue,random,8,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,8
blue,random,8,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,9
blue,targeted,16,1.4398061409792717e-07,0.1,0.1,0.010378213063435737,0.0,-0.010378069082821639,
blue,random,16,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,0
blue,random,16,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,1
blue,random,16,7.180016837082803e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371033046598654,2
blue,random,16,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,3
blue,random,16,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,4
blue,random,16,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,5
blue,random,16,6.76491390549927e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371448149530237,6
blue,random,16,6.436922376451548e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776141059285,7
blue,random,16,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,8
blue,random,16,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,9
blue,targeted,32,2.5485745069886434e-08,0.0,0.1,0.010378213063435737,-0.1,-0.010378187577690667,
blue,random,32,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,0
blue,random,32,6.434306669689249e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371778756766047,1
blue,random,32,6.42831537334132e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371784748062395,2
blue,random,32,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,3
blue,random,32,5.570668236032361e-06,0.1,0.1,0.010378213063435737,0.0,-0.010372642395199704,4
blue,random,32,7.058083610900212e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371154979824836,5
blue,random,32,5.570753728534328e-06,0.1,0.1,0.010378213063435737,0.0,-0.010372642309707202,6
blue,random,32,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,7
blue,random,32,6.09676453677821e-06,0.1,0.1,0.010378213063435737,0.0,-0.010372116298898958,8
blue,random,32,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,9
ship,targeted,1,0.14131952822208405,0.1,0.1,0.15020596086978913,0.0,-0.008886432647705084,
ship,random,1,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,0
ship,random,1,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,1
ship,random,1,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,2
ship,random,1,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,3
ship,random,1,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,4
ship,random,1,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,5
ship,random,1,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,6
ship,random,1,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,7
ship,random,1,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,8
ship,random,1,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,9
